order_id,customer_id,customer_name,email,phone,province,category,product_name,quantity,unit_price,discount_pct,order_date,ship_date,status,sales_rep,revenue
ORD010922,CUST01001,Linda Hernandez,linda.hernandez73@outlook.com,+1-219-420-9371,Quebec,Food & Beverage,Home & Garden Item 160,11,45.25,15,2024-04-19,2024-04-23,Cancelled,REP039,423.09
ORD010477,CUST00269,Xin Taylor,xin.taylor46@gmail.com,+1-576-624-4274,New Brunswick,Health & Beauty,Food & Beverage Item 122,9,283.71,15,2023-12-03,2023-12-13,Completed,REP049,2170.38
ORD012035,CUST00332,Karen White,karen.white37@hotmail.com,,Nova Scotia,Sports,Clothing Item 027,5,314.64,5,2023-10-13,2023-10-24,Returned,REP045,1494.54
ORD011202,CUST00224,Ana Harris,ana.harris85@gmail.com,+1-522-290-8002,Quebec,Electronics,Toys Item 059,15,31.35,20,2024-06-26,2024-07-09,Pending,REP013,376.2
ORD012626,CUST01677,David Jackson,david.jackson45@gmail.com,123456789012345,Quebec,Electronics,Toys Item 136,1,58.89,20,2024-01-28,2024-02-02,Returned,REP044,47.11
ORD014965,CUST01945,William Singh,william.singh67@company.ca,+1-643-305-9653,Nova Scotia,Electronics,Clothing Item 048,14,191.71,20,2024-06-02,2024-06-05,Pending,REP004,2147.15
ORD011970,CUST00283,Ana Smith,ana.smith70@outlook.com,+1-459-949-2136,Nova Scotia,Home & Garden,Health & Beauty Item 157,14,382.21,5,2023-07-18,2023-07-23,Cancelled,REP021,5083.39
ORD013110,CUST01317,John Hernandez,john.hernandez21@gmail.com,+1-284-556-3474,Saskatchewan,Clothing,Home & Garden Item 098,13,33.68,20,2023-12-29,2024-01-05,Cancelled,REP038,350.27
ORD014018,CUST01517,Mohammed Harris,mohammed.harris60@company.ca,+1-907-977-5956,Alberta,Books,Books Item 073,4,336.96,15,2022-11-06,2022-11-07,Shipped,REP025,1145.66
ORD012151,CUST00190,Jessica Thompson,jessica.thompson28@outlook.com,+1-837-679-9471,Quebec,Clothing,Electronics Item 011,19,194.52,10,2022-05-31,2022-06-04,Pending,REP027,3326.29
ORD013687,CUST00611,John Garcia,john.garcia45@company.ca,+1-508-916-8216,Saskatchewan,Clothing,Food & Beverage Item 017,9,288.96,20,2022-12-13,2022-12-18,Completed,REP005,2080.51
ORD011997,CUST00516,Maria White,maria.white10@yahoo.com,+1-628-416-5349,Saskatchewan,Books,Health & Beauty Item 101,4,384.16,0,2022-04-27,2022-05-05,Returned,REP037,1536.64
ORD014033,CUST01217,John Chen,john.chen22@yahoo.com,+1-254-593-4788,Quebec,Sports,Health & Beauty Item 037,19,272.78,15,2024-06-21,2024-06-30,Pending,REP034,4405.4
ORD013054,CUST01363,Jennifer Patel,jennifer.patel25@yahoo.com,+1-863-255-5731,Quebec,Health & Beauty,Health & Beauty Item 185,3,45.09,0,2023-06-22,2023-06-24,Completed,REP046,135.27
ORD011248,CUST00743,William Anderson,william.anderson85@hotmail.com,+1-956-280-8093,New Brunswick,Books,Books Item 175,16,29.06,15,2022-06-10,2022-06-14,Pending,REP042,395.22
ORD012192,CUST01008,Charles Brown,charles.brown60@hotmail.com,,Manitoba,Clothing,Sports Item 064,16,208.56,20,2022-05-11,2022-05-15,Cancelled,REP001,2669.57
ORD012712,CUST00305,David Singh,david.singh21@yahoo.com,,Saskatchewan,Food & Beverage,Health & Beauty Item 128,5,176.38,5,2022-05-23,2022-06-01,Returned,REP023,837.8
ORD010992,CUST01837,William Martinez,william.martinez32@yahoo.com,+1-222-544-8919,Manitoba,Toys,Books Item 128,13,30.39,20,2023-09-01,2023-09-14,Shipped,REP017,316.06
ORD012190,CUST00916,William Wilson,william.wilson84@hotmail.com,+1-476-822-8750,Alberta,Toys,Electronics Item 089,6,207.9,5,2022-08-09,2022-08-15,Cancelled,REP002,1185.03
ORD013762,CUST01909,Fatima Davis,fatima.davis92@company.ca,+1-578-915-1472,Manitoba,Clothing,Health & Beauty Item 180,12,284.75,20,2022-04-22,2022-04-25,Cancelled,REP015,2733.6
ORD013597,CUST00766,Patricia Davis,patricia.davis97@outlook.com,+1-739-953-8970,Alberta,Clothing,Electronics Item 034,10,82.87,10,2024-05-09,2024-05-11,Shipped,REP039,745.83
ORD011318,CUST01953,Richard Jackson,richard.jackson52@company.ca,+1-593-882-3798,Saskatchewan,Clothing,Home & Garden Item 083,15,106.05,20,2023-01-13,2023-01-25,Returned,REP038,1272.6
ORD011863,CUST00170,Priya Hernandez,priya.hernandez1@outlook.com,+1-570-559-4920,Saskatchewan,Clothing,Health & Beauty Item 080,11,459.55,15,2023-09-29,2023-10-10,Returned,REP014,4296.79
ORD012343,CUST00663,Linda Singh,linda.singh73@outlook.com,+1-990-138-3152,Alberta,Sports,Clothing Item 084,20,453.93,20,2023-10-21,2023-11-02,Returned,REP047,7262.88
ORD012449,CUST01296,Karen Trivedi,karen.trivedi50@outlook.com,+1-933-115-7867,Alberta,Toys,Books Item 174,15,454.06,15,2023-02-24,2023-03-06,Completed,REP032,5789.26
ORD012136,CUST01476,Thomas Rodriguez,thomas.rodriguez18@gmail.com,,Alberta,Clothing,Books Item 170,11,302.02,20,2023-05-23,2023-06-02,Returned,REP045,2657.78
ORD011065,CUST01979,Marie Jackson,marie.jackson96@gmail.com,,Quebec,Home & Garden,Food & Beverage Item 200,1,469.73,5,2023-03-15,2023-03-22,Completed,REP034,446.24
ORD014227,CUST01038,Susan Kumar,susan.kumar86@gmail.com,,Nova Scotia,Food & Beverage,Clothing Item 181,10,156.42,15,2023-04-01,2023-04-02,Cancelled,REP024,1329.57
ORD012621,,Karen Lopez,karen.lopez47@outlook.com,+1-693-185-3218,Quebec,Books,Home & Garden Item 180,12,36.25,20,2023-07-03,2023-07-08,Shipped,REP027,348.0
ORD010077,CUST00187,Robert Kumar,robert.kumar11@gmail.com,,British Columbia,Electronics,Toys Item 172,4,208.35,15,2023-05-01,2023-05-03,Completed,REP019,708.39
ORD011314,CUST01994,Barbara Rodriguez,barbara.rodriguez10@yahoo.com,123-456,British Columbia,Sports,Sports Item 184,20,80.42,20,2022-04-22,2022-04-23,Returned,REP047,1286.72
ORD014508,CUST00036,Marie Trivedi,marie.trivedi53@gmail.com,+1-329-854-7185,New Brunswick,Sports,Health & Beauty Item 004,4,138.9,20,2022-04-26,2022-04-29,Returned,REP030,444.48
ORD010872,CUST99386,Jean Wang,jean.wang63@outlook.com,+1-921-882-3184,Nova Scotia,Sports,Health & Beauty Item 080,18,967253.41,10,2022-01-29,2022-02-10,Shipped,REP015,5671.94
ORD013850,CUST00500,Richard White,richard.white39@yahoo.com,+1-724-929-1568,Quebec,Clothing,Toys Item 067,4,192.67,5,2023-02-14,2023-02-18,Shipped,REP039,732.15
ORD014934,CUST00321,Thomas Trivedi,thomas.trivedi27@hotmail.com,+1-921-724-7577,Alberta,Books,Health & Beauty Item 043,14,87.33,10,2022-06-08,2022-06-21,Cancelled,REP007,1100.36
ORD012965,CUST01597,Jessica Martin,jessica.martin58@company.ca,,Ontario,Books,Toys Item 068,1,461.68,20,2022-11-18,2022-11-24,Returned,REP045,369.34
ORD013391,CUST01953,Karen Hernandez,karen.hernandez79@company.ca,+1-689-996-3106,Quebec,Food & Beverage,Toys Item 001,4,424.59,0,2024-05-26,2024-05-28,Cancelled,REP048,1698.36
ORD012560,CUST00489,Susan White,susan.white16@gmail.com,+1-944-532-6117,Ontario,Health & Beauty,Health & Beauty Item 041,19,208.51,5,2022-02-16,2022-02-19,Pending,REP047,3763.61
ORD012635,CUST01783,David Thomas,david.thomas86@company.ca,+1-426-229-4070,Ontario,Electronics,Electronics Item 083,19,11.09,10,2023-05-20,2023-05-30,Shipped,REP048,189.64
ORD013530,CUST00318,William Miller,,+1-740-166-6069,Manitoba,Clothing,Health & Beauty Item 037,2,90.72,20,2022-01-25,2022-02-01,Returned,REP006,145.15
ORD010375,CUST01882,Charles Martinez,charles.martinez56@hotmail.com,+1-291-696-1133,Nova Scotia,Home & Garden,Books Item 016,12,451.03,0,2023-11-27,2023-12-02,Completed,REP046,5412.36
ORD011908,CUST00669,Robert Davis,robert.davis13@gmail.com,+1-699-825-2470,Saskatchewan,Toys,Toys Item 137,16,31.8,20,2024-04-21,2024-04-24,Shipped,REP041,407.04
ORD014467,CUST00432,Thomas Thomas,thomas.thomas55@company.ca,+1-275-721-5490,Ontario,Books,Books Item 188,13,119.82,10,2024-06-26,2024-06-28,Returned,REP003,1401.89
ORD014027,CUST01598,Susan Jackson,susan.jackson45@gmail.com,+1-724-279-1908,Ontario,Food & Beverage,Clothing Item 116,17,6.04,15,2024-01-24,2024-01-25,Completed,REP013,87.28
ORD011604,CUST01047,Xin Davis,xin.davis8@company.ca,+1-626-526-5917,Quebec,Books,Health & Beauty Item 095,8,128.36,20,2024-06-12,2024-06-23,Shipped,REP011,821.5
ORD011118,CUST01957,Fatima White,@domain.com,+1-534-773-2234,Manitoba,Sports,Home & Garden Item 061,6,165.93,10,2024-06-21,2024-06-24,Pending,REP037,896.02
ORD013677,CUST01977,Richard Thomas,richard.thomas73@hotmail.com,+1-282-782-9418,Quebec,Health & Beauty,Toys Item 084,3,495.47,20,2024-03-02,2024-03-07,Completed,REP023,1189.13
ORD013490,CUST00080,Karen Johnson,karen.johnson28@gmail.com,+1-366-283-2680,British Columbia,Sports,Toys Item 094,4,93.54,15,2023-11-12,2023-11-14,Returned,REP033,318.04
ORD012958,CUST01735,Joseph Anderson,joseph.anderson47@hotmail.com,+1-602-904-1273,Nova Scotia,Sports,Books Item 199,6,211.87,10,2023-04-15,2023-04-21,Pending,REP016,1144.1
ORD011994,CUST00028,Mohammed Thompson,mohammed.thompson31@yahoo.com,+1-618-695-6571,British Columbia,Toys,Electronics Item 187,6,115.98,5,2022-11-26,2022-12-01,Cancelled,REP021,661.09
ORD014662,CUST01315,Karen Jackson,karen.jackson97@outlook.com,+1-613-857-9803,Ontario,Health & Beauty,Sports Item 080,11,349.88,15,2023-05-27,2023-06-02,Completed,REP002,3271.38
ORD012376,CUST00255,Joseph Garcia,joseph.garcia47@gmail.com,+1-785-142-5489,Saskatchewan,Food & Beverage,Home & Garden Item 079,9,211.45,5,2022-04-14,2022-04-17,Pending,REP003,1807.9
ORD011342,CUST00060,Charles Patel,charles.patel89@gmail.com,,Saskatchewan,Health & Beauty,Sports Item 148,1,267.99,5,2023-08-23,2023-09-05,Shipped,REP011,254.59
ORD010320,CUST00604,Sarah Chen,sarah.chen70@outlook.com,+1-394-680-4057,Saskatchewan,Toys,Health & Beauty Item 071,20,457.66,20,2023-03-25,2023-04-03,Pending,REP005,7322.56
ORD011619,CUST01134,Jean Wang,,+1-261-314-6230,Alberta,Clothing,Food & Beverage Item 016,16,284.91,0,2022-12-04,2022-12-09,Cancelled,REP038,4558.56
ORD013713,CUST00426,Charles Rodriguez,,+1-210-943-7770,New Brunswick,Health & Beauty,Sports Item 016,20,481.46,15,2022-04-25,2022-05-09,Returned,REP002,8184.82
ORD012060,CUST01120,Mohammed Garcia,mohammed.garcia54@gmail.com,+1-390-605-4919,Manitoba,Home & Garden,Clothing Item 197,4,79.61,5,2023-04-18,2023-04-25,Returned,REP006,302.52
ORD012219,,Joseph Thompson,joseph.thompson53@outlook.com,+1-642-513-5070,Manitoba,Home & Garden,Electronics Item 140,8,152.99,0,2022-04-12,2022-04-25,Pending,REP019,1223.92
ORD010260,CUST01271,James Wang,james.wang57@yahoo.com,+1-848-821-7025,Alberta,Sports,Books Item 115,6,491.81,0,2022-09-15,2022-09-19,Pending,REP012,2950.86
ORD014554,CUST00152,Robert Lopez,robert.lopez80@yahoo.com,+1-845-109-8705,Manitoba,Books,Clothing Item 172,4,150.33,20,2022-05-20,2022-05-28,Cancelled,REP011,481.06
ORD012039,CUST01372,Robert Johnson,robert.johnson29@yahoo.com,+1-831-653-8541,Quebec,Home & Garden,Sports Item 191,6,459.39,5,2022-09-06,2022-09-08,Cancelled,REP025,2618.52
ORD010901,CUST00309,David Thomas,david.thomas28@hotmail.com,+1-267-471-6169,New Brunswick,Health & Beauty,Toys Item 181,6,148.42,0,2022-07-27,2022-08-08,Returned,REP011,890.52
ORD013744,CUST00004,Robert Lee,robert.lee20@outlook.com,+1-729-304-7879,British Columbia,Food & Beverage,Books Item 159,10,58.85,10,2022-11-07,2022-11-12,Cancelled,REP039,529.65
ORD012026,CUST01350,Priya Miller,priya.miller59@yahoo.com,+1-866-381-9714,Ontario,Electronics,Home & Garden Item 038,14,136.03,10,2022-02-23,2022-03-09,Returned,REP032,1713.98
ORD014234,CUST01027,Jessica Chen,jessica.chen65@hotmail.com,+1-440-862-5216,Ontario,Home & Garden,Food & Beverage Item 032,2,65.56,20,2022-08-18,2022-08-20,Shipped,REP010,104.9
ORD011917,CUST00329,Wei Lee,@domain.com,+1-380-636-1561,Ontario,Health & Beauty,Home & Garden Item 183,16,82.51,0,2023-07-04,2023-07-17,Returned,REP008,1320.16
ORD011828,CUST01783,John Hernandez,,+1-965-347-7139,Nova Scotia,Food & Beverage,Health & Beauty Item 027,12,166.52,10,2024-05-24,2024-05-30,Cancelled,REP002,1798.42
ORD011573,CUST00456,Lisa Singh,lisa.singh67@hotmail.com,+1-927-941-5590,Manitoba,Electronics,Books Item 095,17,271.01,0,2023-11-23,2023-12-05,Completed,REP020,4607.17
ORD014530,CUST00144,David Martinez,david.martinez10@gmail.com,+1-851-234-1472,Quebec,Toys,Electronics Item 040,13,439.4,10,2022-11-08,2022-11-10,Shipped,REP017,5140.98
ORD014208,CUST01199,David Lee,david.lee91@outlook.com,+1-413-359-2475,Alberta,Electronics,Electronics Item 078,8,442.53,5,2022-04-04,2022-04-16,Shipped,REP042,3363.23
ORD010224,CUST01403,Carlos Martin,carlos.martin13@yahoo.com,+1-337-407-8259,Saskatchewan,Books,Food & Beverage Item 155,3,98.03,5,2024-05-28,2024-06-09,Cancelled,REP048,279.39
ORD010723,CUST00616,William Wilson,william.wilson11@gmail.com,+1-485-975-7290,New Brunswick,Electronics,Food & Beverage Item 099,15,26.99,5,2023-08-26,2023-09-02,Cancelled,REP012,384.61
ORD014624,CUST00355,James Thompson,james.thompson63@gmail.com,+1-433-532-3721,British Columbia,Toys,Toys Item 125,17,144.74,20,2022-02-23,2022-03-07,Completed,REP016,1968.46
ORD011141,CUST00520,Jessica Chen,jessica.chen64@gmail.com,+1-409-223-1089,Saskatchewan,Sports,Sports Item 156,13,82.51,15,2023-03-16,2023-03-26,Shipped,REP028,911.74
ORD012762,CUST01086,Fatima Taylor,fatima.taylor65@hotmail.com,+1-594-348-8766,New Brunswick,Sports,Books Item 161,18,316.81,10,2024-06-26,2024-06-29,Completed,REP048,5132.32
ORD010846,CUST01010,Priya Chen,priya.chen96@company.ca,+1-400-228-4593,British Columbia,Home & Garden,Sports Item 169,3,372.88,15,2022-04-09,2022-04-17,Shipped,REP040,950.84
ORD014289,CUST01669,Ana Patel,ana.patel44@outlook.com,+1-378-373-5301,Quebec,Health & Beauty,Food & Beverage Item 070,18,360.31,5,2023-12-24,2023-12-29,Cancelled,REP007,6161.3
ORD012551,CUST01377,William Wang,william.wang84@outlook.com,+1-674-137-5513,Ontario,Food & Beverage,Health & Beauty Item 137,3,303.56,10,2023-05-17,2023-05-21,Cancelled,REP022,819.61
ORD012928,CUST00831,Priya Johnson,,(416) abc-1234,Manitoba,Clothing,Sports Item 079,7,15.42,15,2022-12-01,2022-12-08,Cancelled,REP034,91.75
ORD010117,CUST00327,Fatima Anderson,fatima.anderson64@company.ca,+1-678-610-6055,New Brunswick,Electronics,Clothing Item 101,17,231.33,5,2022-07-14,2022-07-27,Pending,REP038,3735.98
ORD010645,CUST01575,Xin Kumar,xin.kumar92@yahoo.com,(416) abc-1234,Saskatchewan,Health & Beauty,Home & Garden Item 087,10,183.36,15,2023-11-01,2023-11-04,Completed,REP046,1558.56
ORD010003,CUST01355,Michael Chen,michael.chen30@hotmail.com,+1-281-975-4814,Quebec,Food & Beverage,Books Item 117,12,85.51,10,2022-03-13,2022-03-14,Pending,REP043,923.51
ORD014170,CUST00245,Jean Thomas,jean.thomas51@outlook.com,+1-329-172-6700,Nova Scotia,Health & Beauty,Books Item 143,13,106.54,10,2023-10-27,2023-11-10,Cancelled,REP004,1246.52
ORD010467,,Joseph Davis,joseph.davis83@outlook.com,+1-287-110-8682,British Columbia,Toys,Food & Beverage Item 176,7,358.1,15,2023-01-14,2023-01-24,Returned,REP017,2130.7
ORD010005,CUST00822,Carlos Johnson,carlos.johnson35@gmail.com,+1-416-680-6155,Alberta,Health & Beauty,Food & Beverage Item 165,15,75.72,5,2024-04-04,2024-04-10,Pending,REP048,1079.01
ORD010919,CUST01245,John Anderson,john.anderson38@yahoo.com,+1-440-631-9097,Alberta,Food & Beverage,Health & Beauty Item 004,10,317.6,10,2023-12-24,2024-01-01,Shipped,REP044,2858.4
ORD012595,CUST00865,Akash Johnson,akash.johnson82@outlook.com,+1-962-363-8711,New Brunswick,Home & Garden,Electronics Item 183,4,44.34,0,2024-06-28,2024-07-05,Shipped,REP001,177.36
ORD014324,CUST00914,Lisa Hernandez,lisa.hernandez9@company.ca,+1-577-172-2949,Manitoba,Health & Beauty,Health & Beauty Item 120,4,195.0,0,2024-02-02,2024-02-16,Shipped,REP040,780.0
ORD011063,CUST00350,Robert Rodriguez,robert.rodriguez93@yahoo.com,1234567,British Columbia,Clothing,Sports Item 116,9,170.92,15,2023-02-22,2023-02-26,Completed,REP006,1307.54
ORD012590,CUST01896,Susan Wilson,susan.wilson36@yahoo.com,+1-891-754-8763,Saskatchewan,Clothing,Home & Garden Item 004,14,307.9,10,2023-10-11,2023-10-25,Cancelled,REP040,3879.54
ORD010242,CUST00539,Michael Singh,michael.singh67@yahoo.com,+1-566-820-7713,Manitoba,Home & Garden,Electronics Item 141,16,455.63,15,2022-07-24,2022-08-06,Shipped,REP016,6196.57
ORD011160,CUST00738,Carlos Chen,carlos.chen36@hotmail.com,+1-707-248-5295,Quebec,Clothing,Food & Beverage Item 082,2,437.16,10,2022-01-23,2022-01-26,Shipped,REP002,786.89
ORD012870,CUST00133,Susan Kumar,susan.kumar43@gmail.com,+1-819-878-4649,Manitoba,Home & Garden,Health & Beauty Item 144,19,443.88,0,2024-04-04,2024-04-13,Returned,REP044,8433.72
ORD013735,CUST01139,Fatima Jackson,fatima.jackson44@outlook.com,+1-410-800-8262,Quebec,Food & Beverage,Books Item 061,13,38.69,0,2024-02-21,2024-02-29,Completed,REP026,502.97
ORD012397,CUST00305,Michael Thomas,michael.thomas40@yahoo.com,+1-820-256-3722,Saskatchewan,Electronics,Clothing Item 184,10,286.04,5,2023-10-16,2023-10-29,Returned,REP017,2717.38
ORD013517,CUST00001,Patricia Kumar,patricia.kumar88@outlook.com,+1-501-106-8097,Manitoba,Clothing,Home & Garden Item 051,3,165.12,0,2023-09-15,2023-09-23,Pending,REP020,495.36
ORD013421,CUST01509,Ana White,ana.white36@hotmail.com,+1-544-287-8249,Manitoba,Sports,Electronics Item 180,1,113.61,20,2024-03-04,2024-03-07,Cancelled,REP033,90.89
ORD012563,CUST01327,Fatima Chen,fatima.chen92@company.ca,+1-256-915-8047,New Brunswick,Health & Beauty,Clothing Item 143,11,101.54,15,2022-05-27,2022-06-02,Completed,REP050,949.4
ORD011605,CUST01892,Barbara Harris,barbara.harris98@outlook.com,+1-644-836-6206,Alberta,Toys,Sports Item 144,19,350.88,15,2024-03-07,2024-03-12,Pending,REP049,5666.71
ORD014976,CUST00827,Lisa Patel,lisa.patel90@yahoo.com,+1-315-629-1494,Saskatchewan,Sports,Electronics Item 158,15,198.38,0,2023-06-04,2023-06-11,Shipped,REP025,2975.7
ORD012324,CUST01047,Charles Davis,charles.davis8@yahoo.com,+1-885-854-6460,British Columbia,Electronics,Toys Item 008,16,161.5,15,2024-04-25,2024-05-01,Returned,REP006,2196.4
ORD012709,CUST01346,James Anderson,james.anderson46@gmail.com,+1-813-458-8914,British Columbia,Clothing,Books Item 115,5,198.33,20,2024-01-12,2024-01-25,Completed,REP026,793.32
ORD014534,CUST01033,Richard Davis,richard.davis5@yahoo.com,+1-822-425-7022,Manitoba,Toys,Health & Beauty Item 085,6,429.01,10,2023-03-02,2023-03-09,Cancelled,REP003,2316.65
ORD011312,CUST01429,Maria Harris,maria.harris56@yahoo.com,+1-668-874-8145,Alberta,Sports,Home & Garden Item 143,7,441.6,20,2023-02-12,2023-02-21,Returned,REP025,2472.96
ORD013448,CUST00657,John Thompson,user@ gmail.com,+1-773-294-2750,Quebec,Home & Garden,Food & Beverage Item 014,9,352.34,20,2023-01-03,2023-01-04,Shipped,REP048,2536.85
ORD013812,CUST01294,Karen Kumar,karen.kumar58@gmail.com,+1-452-957-8037,Ontario,Books,Home & Garden Item 018,5,478.32,0,2023-05-03,2023-05-04,Completed,REP003,2391.6
ORD012362,CUST01472,Priya Chen,priya.chen35@company.ca,+1-464-899-6752,Nova Scotia,Health & Beauty,Health & Beauty Item 019,12,415.87,10,2022-01-07,2022-01-12,Completed,REP047,4491.4
ORD011975,CUST00521,Linda Miller,linda.miller48@hotmail.com,+1-458-165-1309,Nova Scotia,Clothing,Food & Beverage Item 101,9,292.24,0,2024-05-28,2024-05-29,Completed,REP044,2630.16
ORD013514,CUST01165,Akash Trivedi,akash.trivedi16@yahoo.com,+1-277-464-7241,Saskatchewan,Sports,Food & Beverage Item 111,16,48.54,15,2022-11-15,2022-11-27,Shipped,REP027,660.14
ORD011761,CUST00569,Karen Harris,karen.harris94@gmail.com,+1-775-867-3880,Quebec,Health & Beauty,Health & Beauty Item 163,7,167.67,0,2022-05-19,2022-05-30,Cancelled,REP026,1173.69
ORD014802,CUST00151,Priya Hernandez,priya.hernandez90@gmail.com,+1-384-383-3859,British Columbia,Food & Beverage,Electronics Item 109,20,45.76,20,2022-12-03,2022-12-08,Pending,REP047,732.16
ORD012472,CUST01851,Robert Rodriguez,robert.rodriguez6@yahoo.com,+1-715-814-1456,Ontario,Books,Clothing Item 119,16,450.65,0,2023-10-20,2023-10-26,Cancelled,REP016,7210.4
ORD014007,CUST00242,Maria White,maria.white5@company.ca,+1-303-492-3991,Nova Scotia,Food & Beverage,Food & Beverage Item 123,6,387.07,15,2022-02-21,2022-02-24,Returned,REP045,1974.06
ORD011493,CUST00787,Charles Singh,charles.singh54@outlook.com,+1-274-564-7687,British Columbia,Sports,Toys Item 097,20,492.71,20,2022-05-12,2022-05-13,Pending,REP038,7883.36
ORD014206,CUST01198,Jean Martin,jean.martin22@gmail.com,+1-346-551-2067,Saskatchewan,Home & Garden,Food & Beverage Item 024,16,65.68,15,2024-03-17,2024-03-31,Cancelled,REP004,893.25
ORD012158,CUST00783,Charles Martinez,charles.martinez40@hotmail.com,+1-924-572-6109,Manitoba,Sports,Sports Item 018,20,398.87,15,2024-06-07,2024-06-17,Completed,REP008,6780.79
ORD011169,CUST00529,Linda Lopez,linda.lopez52@outlook.com,+1-333-974-4019,Nova Scotia,Toys,Books Item 014,4,201.26,10,2024-03-12,2024-03-18,Returned,REP039,724.54
ORD014655,CUST01081,David Harris,david.harris67@company.ca,+1-701-251-4629,Quebec,Electronics,Clothing Item 010,3,273.39,10,2022-03-19,2022-03-26,Shipped,REP001,738.15
ORD010232,CUST01347,Barbara Lopez,user.domain.com,+1-500-199-8713,British Columbia,Books,Home & Garden Item 175,11,328.95,5,2022-06-24,2022-07-08,Shipped,REP015,3437.53
ORD010066,CUST01863,Susan Wang,susan.wang38@hotmail.com,416.123.,Alberta,Home & Garden,Toys Item 136,17,457.18,5,2022-05-15,2022-05-17,Shipped,REP031,7383.46
ORD011603,CUST00829,Sarah Hernandez,sarah.hernandez12@hotmail.com,+1-904-281-7285,Nova Scotia,Toys,Toys Item 145,3,137.42,15,2022-08-26,2022-09-01,Pending,REP024,350.42
ORD013283,CUST00847,Lisa Wang,lisa.wang36@hotmail.com,+1-268-201-7128,Ontario,Toys,Home & Garden Item 085,14,254.02,0,2024-03-03,2024-03-13,Shipped,REP011,3556.28
ORD013596,CUST01850,James Kumar,james.kumar8@outlook.com,+1-710-951-4054,Manitoba,Books,Toys Item 077,16,166.31,20,2023-02-27,2023-03-07,Cancelled,REP005,2128.77
ORD010125,CUST01143,Sarah Miller,@domain.com,+1-504-889-5735,Alberta,Health & Beauty,Toys Item 123,12,282.44,10,2022-09-10,2022-09-15,Shipped,REP008,3050.35
ORD011296,CUST00593,Jennifer Smith,jennifer.smith20@yahoo.com,+1-315-484-3886,Nova Scotia,Toys,Books Item 152,13,425.75,5,2023-01-05,2023-01-19,Pending,REP048,5258.01
ORD014656,CUST00532,Susan Rodriguez,susan.rodriguez37@company.ca,+1-697-991-1374,Alberta,Clothing,Health & Beauty Item 025,16,408.97,15,2023-05-12,2023-05-25,Shipped,REP039,5561.99
ORD014620,CUST00562,Susan Anderson,susan.anderson52@hotmail.com,+1-336-965-3997,New Brunswick,Sports,Electronics Item 010,14,123.63,10,2023-02-25,2023-03-05,Cancelled,REP003,1557.74
ORD012075,CUST01178,Joseph Anderson,joseph.anderson57@outlook.com,+1-609-138-2996,Manitoba,Toys,Books Item 002,17,56.2,10,2022-12-20,2022-12-23,Shipped,REP006,859.86
ORD013086,CUST01150,Akash Wang,akash.wang62@hotmail.com,+1-784-453-1969,British Columbia,Toys,Health & Beauty Item 034,8,95.04,5,2022-10-02,2022-10-08,Completed,REP001,722.3
ORD014481,CUST00322,Carlos Smith,carlos.smith8@outlook.com,+1-436-553-8154,Nova Scotia,Toys,Toys Item 172,16,446.19,20,2024-05-17,2024-05-27,Shipped,REP022,5711.23
ORD013345,CUST01249,Xin Jones,xin.jones22@outlook.com,+1-516-523-1775,Quebec,Electronics,Electronics Item 103,20,456.49,15,2023-04-04,2023-04-10,Cancelled,REP019,7760.33
ORD014603,CUST00580,Jessica Garcia,jessica.garcia66@yahoo.com,+1-457-120-2825,Saskatchewan,Home & Garden,Clothing Item 116,7,272.14,0,2022-01-20,2022-02-03,Completed,REP043,1904.98
ORD012797,CUST00784,Jennifer Martin,jennifer.martin21@company.ca,+1-368-613-6333,Ontario,Health & Beauty,Home & Garden Item 089,11,115.73,0,2022-11-11,2022-11-12,Shipped,REP045,1273.03
ORD010918,CUST01700,Sarah Jackson,sarah.jackson71@hotmail.com,+1-433-294-8971,New Brunswick,Food & Beverage,Food & Beverage Item 041,16,484.7,0,2022-06-12,2022-06-17,Shipped,REP007,7755.2
ORD011646,CUST00363,Jessica Harris,jessica.harris16@hotmail.com,+1-900-346-3885,Nova Scotia,Food & Beverage,Sports Item 122,1,201.13,5,2023-07-09,2023-07-22,Shipped,REP049,191.07
ORD010364,CUST01073,David Martin,david.martin40@hotmail.com,+1-346-887-2609,British Columbia,Sports,Electronics Item 118,13,358.27,20,2024-01-21,2024-02-04,Completed,REP001,3726.01
ORD013287,CUST01817,Linda Anderson,linda.anderson38@company.ca,+1-675-369-8721,Quebec,Toys,Clothing Item 034,20,474.18,10,2024-01-07,2024-01-09,Shipped,REP049,8535.24
ORD012125,CUST00121,James Taylor,@domain.com,+1-612-365-8230,Manitoba,Health & Beauty,Food & Beverage Item 189,19,65.65,0,2023-08-25,2023-09-07,Cancelled,REP006,1247.35
ORD010525,CUST00135,Barbara Singh,barbara.singh14@gmail.com,+1-772-153-5831,Nova Scotia,Food & Beverage,Clothing Item 159,0,120.39,20,2023-10-04,2023-10-11,Returned,REP001,1348.37
ORD010055,CUST00269,Maria Miller,maria.miller37@outlook.com,+1-915-596-2989,Ontario,Sports,Home & Garden Item 080,18,11.77,15,2022-10-01,2022-10-10,Completed,REP015,180.08
ORD010638,CUST01523,Robert Rodriguez,robert.rodriguez18@company.ca,+1-915-406-8703,Nova Scotia,Toys,Health & Beauty Item 166,1,146.95,5,2022-07-06,2022-07-14,Completed,REP042,139.6
